customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,loan_default,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,level_of_education_clients,age,gender,prev_loan_count,avg_prev_loan_amount,avg_prev_term,monthly_income,debt_to_income_ratio,credit_score,num_credit_cards,past_due_days,missed_payments_6mo,marital_status_Married,marital_status_Single,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,marital_status,employment_status_clients,loan_purpose,loan_to_income_ratio,risk_band,payment_behavior_score
8a858953548fb0c0015497256a1f4a6d,301989581,8,2017-07-21 16:01:23,2017-07-21 15:01:15,20000.0,22000.0,30,0,Savings,3.9835377,7.41379,First Bank,Unknown,Uneducated,47.0,1,7.0,19285.714285714286,30.0,423081.16121455526,0.36702785948983296,801,4,37,4,False,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.04727225372688596,High Risk,11.7
8a858e0156b782a10156bbef39622867,301992701,4,2017-07-24 05:18:45,2017-07-24 04:18:40,10000.0,13000.0,30,1,Other,3.5231228,6.4247372,GT Bank,Unknown,Uneducated,40.0,1,3.0,10000.0,20.0,207166.2911083753,0.14750309656420404,661,2,20,6,True,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.048270401263150874,High Risk,14.0
8a858fe25b8c4e5c015b8ca60f8a23f6,301963742,6,2017-07-04 19:01:12,2017-07-04 18:01:07,20000.0,24500.0,30,1,Savings,3.2455415,6.6065945,GT Bank,Unknown,Uneducated,55.0,0,5.0,14000.0,21.0,50000.0,0.527552336604247,644,6,40,0,False,True,False,False,False,False,True,False,False,False,False,Single,Unemployed,Car,0.4,Medium Risk,4.0
8a858ff455a09f5a0155aaa450751528,301981252,12,2017-07-17 08:08:07,2017-07-17 07:08:00,50000.0,55000.0,60,1,Other,3.5020825,6.6386411,GT Bank,Unknown,Post-Graduate,32.0,0,11.0,25454.545454545456,40.90909090909091,327030.11916819104,0.36520068248354975,385,6,34,2,False,True,False,False,False,True,False,False,False,False,True,Single,Student,Medical,0.15289111635092267,High Risk,7.4
8a858ffd5c8d343d015c9ba2141c1da9,301960887,2,2017-07-03 11:40:17,2017-07-03 10:40:11,10000.0,13000.0,30,0,Savings,3.4159954,6.4426667,GT Bank,Unknown,Uneducated,37.0,0,1.0,10000.0,30.0,439971.6695078587,0.5111565723866899,513,5,11,6,True,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.02272873617336714,High Risk,13.1
8a858e2d5bb55d46015bc61fa9492de0,301976794,3,2017-07-13 23:20:33,2017-07-13 22:20:26,10000.0,13000.0,30,1,Savings,3.373377,6.5881948,GT Bank,Unknown,Uneducated,35.0,0,2.0,10000.0,30.0,485150.435284788,0.17231288391429872,673,1,6,1,True,False,False,False,False,False,True,False,False,False,False,Married,Unemployed,Car,0.020612163305861825,Medium Risk,2.6
8a858e6d58b0cc520158b12136e119c8,302002678,2,2017-07-29 19:55:10,2017-07-29 18:55:02,10000.0,11500.0,15,1,Savings,3.0823159,6.5099619,GT Bank,Unknown,Uneducated,35.0,0,1.0,10000.0,15.0,162004.3769982011,0.6655992304790808,728,2,47,2,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.06172672729768925,High Risk,8.7
8a858edb5bd936e4015be280d1ce22c4,301989090,3,2017-07-21 11:17:06,2017-07-21 10:16:57,10000.0,13000.0,30,1,Savings,3.5159825,6.4394674,GT Bank,Unknown,Uneducated,32.0,1,2.0,10000.0,30.0,522876.4145561514,0.1197814804719246,733,0,58,5,False,True,False,False,False,False,True,False,False,False,True,Single,Unemployed,Medical,0.019124978143235997,High Risk,15.8
8a858f0c57d3fe8e0157dcd14f854fb7,301998723,3,2017-07-27 12:46:25,2017-07-27 11:46:19,10000.0,13000.0,30,1,Savings,3.928282,7.3993196,EcoBank,Unknown,Post-Graduate,40.0,0,2.0,10000.0,30.0,375977.2539670378,0.6948423626901978,728,1,60,5,True,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.026597353681605186,High Risk,16.0
8a858f3455a0d8070155c5d69e9600d4,301973188,11,2017-07-11 15:02:25,2017-07-11 14:02:18,40000.0,44000.0,30,1,Other,2.5535917,6.3728667,First Bank,Unknown,Uneducated,43.0,0,10.0,25000.0,31.5,193081.1004114054,0.6045980162280685,606,3,62,2,False,True,True,False,False,False,False,False,False,True,False,Single,Permanent,Home,0.20716683256295124,High Risk,10.2
8a858f745b86e128015b86f743340dc3,301971665,4,2017-07-10 15:29:14,2017-07-10 14:29:09,20000.0,24500.0,30,1,Savings,7.4711325,9.0836928,FCMB,Unknown,Uneducated,42.0,0,3.0,10000.0,25.0,201085.52600019082,0.15858333598107832,541,1,51,6,True,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.09946016701361698,High Risk,17.1
8a858fca5c35df2c015c3841f389641e,301973916,2,2017-07-12 00:36:35,2017-07-11 23:36:29,10000.0,11500.0,15,1,Savings,3.5030301,6.6003017,Access Bank,Unknown,Uneducated,39.0,1,1.0,10000.0,30.0,243191.20277762093,0.7486736830330728,634,0,14,6,False,True,True,False,False,False,False,False,False,False,True,Single,Permanent,Medical,0.041119908474420465,High Risk,13.4
8a8588235384a58d01538abf515f2c2b,301974039,11,2017-07-12 06:46:19,2017-07-12 05:46:12,30000.0,34500.0,30,0,Current,3.2808764,6.4497993,UBA,Unknown,Graduate,44.0,0,10.0,18500.0,21.0,132727.5322199049,0.1722334668388119,531,0,53,5,False,True,True,False,False,False,False,True,False,False,False,Single,Permanent,Car,0.22602695535916062,High Risk,15.3
8a8588d653a915270153aa2496f328dc,301988779,2,2017-07-21 08:06:03,2017-07-21 07:05:45,10000.0,13000.0,30,1,Savings,7.7293333,11.08574,Zenith Bank,Unknown,Uneducated,30.0,1,1.0,10000.0,15.0,161985.30912618092,0.2896117795529077,371,3,73,4,False,False,False,False,False,False,True,False,True,False,False,Married,Unemployed,Education,0.06173399337226531,High Risk,15.3
8a8588fd53c244bc0153c7b3845e0983,301994661,14,2017-07-25 07:16:05,2017-07-25 06:15:58,40000.0,48000.0,60,1,Other,3.3736899,6.4450746,Fidelity Bank,Unknown,Graduate,49.0,0,13.0,18461.53846153846,34.61538461538461,277528.67079366493,0.3394081888577468,785,6,27,6,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.14412925297270968,High Risk,14.7
8a85892854a059ed0154a763515d5c43,301970257,15,2017-07-09 14:16:41,2017-07-09 13:16:37,50000.0,52500.0,30,0,Other,3.3708733,6.5747283,Stanbic IBTC,Unknown,Uneducated,37.0,0,14.0,26785.714285714286,27.857142857142858,406956.7907171752,0.5715840063793532,628,0,15,2,False,True,True,False,False,False,False,False,False,False,False,Single,Permanent,Car,0.1228631666567981,Medium Risk,5.5
8a8589a453bc422d0153c7d352751565,301983430,5,2017-07-18 10:13:57,2017-07-18 09:13:50,10000.0,11500.0,15,1,Savings,5.3967037,13.9882975,EcoBank,Unknown,Secondary,35.0,0,4.0,9500.0,22.5,521076.7358374335,0.37415529924439617,503,6,30,1,True,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.019191031401409216,High Risk,5.0
8a8589f853f100fb01541090709d2184,301989125,4,2017-07-21 11:35:56,2017-07-21 10:35:49,10000.0,11500.0,15,0,Savings,3.3097222,6.6614363,GT Bank,Unknown,Post-Graduate,38.0,0,3.0,10000.0,25.0,385092.86055276287,0.6228651860954947,812,1,84,5,True,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.025967762647289762,High Risk,18.4
8a858e135c7e2eec015c81cb9dc02458,301979521,2,2017-07-15 18:27:11,2017-07-15 17:27:04,10000.0,13000.0,30,0,Savings,5.8074201,5.5703712,Stanbic IBTC,Unknown,Uneducated,39.0,1,1.0,10000.0,30.0,60032.28999268243,0.3368621690941914,617,6,83,1,False,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.1665770204871235,Medium Risk,10.3
8a858e1d5cd58f9e015ce610e19f13f4,301976390,2,2017-07-13 16:52:07,2017-07-13 15:52:01,10000.0,11500.0,15,0,Savings,3.3182795,6.6862199,Diamond Bank,Unknown,Uneducated,43.0,0,1.0,10000.0,15.0,373295.9727650011,0.7225938897412357,798,3,11,0,False,True,True,False,False,False,False,True,False,False,False,Single,Permanent,Car,0.02678839507945949,High Risk,1.1
8a858e345bd96da8015be7a730560324,302000562,3,2017-07-28 13:13:32,2017-07-28 12:13:25,10000.0,13000.0,30,0,Savings,3.3925985,6.5747388,First Bank,Unknown,Uneducated,40.0,0,2.0,10000.0,30.0,426701.33125990175,0.6029438420969963,433,2,27,1,True,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.023435595971715045,High Risk,4.7
8a858e3c5cac9fcc015cacdb715d1597,301973022,2,2017-07-11 13:20:47,2017-07-11 12:20:40,10000.0,11500.0,15,0,Savings,3.8237879,7.3820442,Wema Bank,Unknown,Uneducated,45.0,0,1.0,10000.0,15.0,354641.3796628088,0.11183283928566451,408,4,85,5,False,True,True,False,False,False,False,False,True,False,False,Single,Permanent,Education,0.028197499145497202,High Risk,18.5
8a858e4357be1daf0157c96f4c915ef0,302001005,2,2017-07-28 17:15:11,2017-07-28 16:15:03,10000.0,11500.0,15,0,Savings,5.2263267,7.5962717,Diamond Bank,Unknown,Uneducated,44.0,1,0.0,10000.0,27.857142857142858,50000.0,0.7202082298223412,563,1,49,4,True,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.2,High Risk,12.9
8a858e4b5cb1e4d7015cc28ac0be5d73,301979132,2,2017-07-15 13:21:52,2017-07-15 12:21:44,10000.0,13000.0,30,0,Savings,4.6120462,8.475389,GT Bank,Unknown,Uneducated,45.0,0,1.0,10000.0,30.0,474334.76983578893,0.8047716181111677,395,3,6,2,False,False,False,False,False,False,True,False,False,True,False,Married,Unemployed,Home,0.021082156813977442,High Risk,4.6
8a858e6059e0a7080159ecaeb62460bb,301987634,10,2017-07-20 14:06:14,2017-07-20 13:06:08,30000.0,34500.0,30,0,Savings,3.3767218,7.1726462,GT Bank,Unknown,Uneducated,44.0,1,9.0,20000.0,23.333333333333332,443143.81587581336,0.7433736901911171,640,1,47,4,True,False,False,False,False,False,True,False,False,True,False,Married,Unemployed,Home,0.06769811272376461,High Risk,12.7
8a858e655cd0642d015cd1acd55855cb,301987126,2,2017-07-20 09:42:28,2017-07-20 08:42:21,10000.0,11500.0,15,0,Savings,3.3525884,6.5010925,UBA,Unknown,Uneducated,42.0,1,1.0,10000.0,30.0,389699.44951295503,0.7619906361315406,589,1,52,2,True,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.025660800939026125,High Risk,9.2
8a858e785a53f8a6015a5acbb0c81532,301982356,4,2017-07-17 17:15:06,2017-07-17 16:15:00,10000.0,13000.0,30,1,Savings,3.3579782,6.5935558,UBA,Unknown,Uneducated,33.0,1,3.0,10000.0,30.0,122368.73451067772,0.5640371406160963,536,0,63,1,False,False,True,False,False,False,False,True,False,False,False,Married,Permanent,Car,0.0817202207736112,High Risk,8.3
8a858e875c63d395015c72552f637255,301990170,2,2017-07-21 23:40:03,2017-07-21 22:39:55,10000.0,13000.0,30,1,Savings,3.3286754,6.6658632,Zenith Bank,Unknown,Uneducated,40.0,1,1.0,10000.0,30.0,158712.12520718513,0.8432102321481757,332,3,59,0,True,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.06300715831853335,High Risk,5.9
8a858e8c5d37e319015d3a77a3b6530e,301995091,2,2017-07-25 11:26:29,2017-07-25 10:26:22,10000.0,13000.0,30,0,Savings,7.0721976,8.9493765,UBA,Unknown,Uneducated,47.0,0,1.0,10000.0,15.0,196281.6683750233,0.17361197787589902,368,2,71,4,False,False,False,False,False,False,True,False,False,False,False,Married,Unemployed,Car,0.05094719279078888,High Risk,15.100000000000001
8a858e945631db2f01563c3b2f24285c,301963113,8,2017-07-04 12:47:16,2017-07-04 11:47:11,15000.0,17250.0,30,0,Other,3.3043032,6.5467887,GT Bank,Unknown,Uneducated,32.0,1,7.0,12857.142857142857,25.714285714285715,476879.7972989179,0.5870417054881361,543,6,78,5,False,True,True,False,False,False,False,False,True,False,False,Single,Permanent,Education,0.031454467320614334,High Risk,17.8
8a858ea4582fcdc80158436e031007b4,301984159,3,2017-07-18 16:06:37,2017-07-18 15:05:25,10000.0,11500.0,15,0,Other,3.3092007,6.5321736,GT Bank,Unknown,Graduate,41.0,0,2.0,10000.0,15.0,50000.0,0.5187449415795506,439,3,56,5,True,False,False,False,True,False,False,False,True,False,False,Married,Self-Employed,Education,0.2,High Risk,15.600000000000001
8a858eba5c884d2a015c96f9eed0608d,301991671,2,2017-07-23 10:11:01,2017-07-23 09:10:45,10000.0,11500.0,15,0,Savings,3.3998479,6.5933476,GT Bank,Unknown,Uneducated,46.0,0,1.0,10000.0,30.0,164062.00321375937,0.1204795605226206,711,0,86,6,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.060952565518603466,High Risk,20.6
8a858edb5a70bfe0015a74c641dc0122,301967571,4,2017-07-07 09:05:29,2017-07-07 08:05:23,20000.0,24500.0,30,0,Savings,3.2663781,6.5212905,Sterling Bank,Unknown,Uneducated,64.0,1,3.0,10000.0,20.0,140286.7050400351,0.1308339621416905,392,0,25,6,False,True,False,False,False,False,True,False,True,False,False,Single,Unemployed,Education,0.1425651845931686,High Risk,14.5
8a858ee75afc09f4015aff3cdad86a6f,301965436,4,2017-07-05 19:31:22,2017-07-05 18:31:12,10000.0,13000.0,30,0,Savings,3.5652896,6.6121588,Keystone Bank,Unknown,Uneducated,49.0,0,3.0,10000.0,30.0,401043.61720470287,0.20765081209115072,306,5,2,4,False,False,False,False,False,False,True,False,False,False,True,Married,Unemployed,Medical,0.024934943659496632,High Risk,8.2
8a858f0455d9feaf0155f787fdf02e2c,301985672,7,2017-07-19 13:25:13,2017-07-19 12:24:05,20000.0,24500.0,30,0,Other,3.4201422,6.6104318,UBA,Unknown,Uneducated,41.0,1,6.0,15000.0,27.5,175663.54557506362,0.14339669826414073,799,0,25,4,False,False,False,False,True,False,False,False,False,True,False,Married,Self-Employed,Home,0.11385401526837396,High Risk,10.5
8a858f085a477386015a4a4e163019b5,301961606,5,2017-07-03 17:40:15,2017-07-03 16:40:10,30000.0,34500.0,30,0,Savings,12.4737079,9.1820309,EcoBank,Unknown,Uneducated,42.0,0,4.0,15000.0,26.25,67940.5499818608,0.6259184357061472,641,2,25,1,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.4415625132267783,High Risk,4.5
8a858f0c5cc68025015cc78ad9fb348a,301994258,2,2017-07-24 21:04:16,2017-07-24 20:04:09,10000.0,11500.0,15,0,Savings,3.3076912,6.5114876,EcoBank,Unknown,Uneducated,34.0,1,1.0,10000.0,30.0,378499.75250121846,0.2255677525751737,695,3,35,4,False,True,False,False,False,False,True,True,False,False,False,Single,Unemployed,Car,0.026420096536173582,High Risk,11.5
8a858f1a5b66e6d6015b670a7f721f33,301969074,4,2017-07-08 10:53:46,2017-07-08 09:53:41,20000.0,24500.0,30,0,Savings,3.093473,6.5027341,Diamond Bank,Unknown,Uneducated,43.0,0,3.0,10000.0,25.0,489594.8845794979,0.6115143468910696,462,2,62,3,False,True,False,False,False,False,True,False,False,False,True,Single,Unemployed,Medical,0.040850100011109294,High Risk,12.2
8a858f415ba54724015ba9b1afa11ea1,301993771,3,2017-07-24 16:34:13,2017-07-24 15:34:07,10000.0,11125.0,15,0,Savings,3.6336217,6.8334761,UBA,Unknown,Uneducated,39.0,1,2.0,10000.0,15.0,173906.9400248307,0.6689749641113899,539,5,41,6,False,True,True,False,False,False,False,False,True,False,False,Single,Permanent,Education,0.05750201802511266,High Risk,16.1
8a858f565b683b56015b70b951992639,301986751,6,2017-07-20 11:03:46,2017-07-20 03:40:39,30000.0,33999.9,30,0,Savings,7.4637835,9.0695466,First Bank,Unknown,Uneducated,45.0,1,5.0,14000.0,24.0,329993.43020173046,0.258181720922547,660,2,28,3,False,False,False,False,False,False,True,False,False,False,True,Married,Unemployed,Medical,0.09091090080690546,High Risk,8.8
8a858f61560bc0e501561be28ee203dc,301980218,10,2017-07-16 11:53:29,2017-07-16 10:52:23,40000.0,48000.0,60,0,Savings,6.6830663,6.207128,Skye Bank,Unknown,Uneducated,33.0,1,9.0,17000.0,35.0,476170.2074004192,0.7132240927116565,415,6,86,4,False,True,True,False,False,False,False,False,False,False,True,Single,Permanent,Medical,0.08400357556675811,High Risk,16.6
8a858f6d59d116420159d25fddf45982,301960524,7,2017-07-03 06:22:08,2017-07-03 05:22:02,30000.0,39000.0,60,0,Savings,3.2890172,6.6127517,GT Bank,Unknown,Uneducated,45.0,0,6.0,15000.0,27.5,142782.31154340762,0.3363287593234288,304,3,43,0,False,True,False,False,False,False,True,False,False,False,False,Single,Unemployed,Car,0.21011005968256524,High Risk,4.3
8a858f78550ba10401551c0bf2121570,302001618,16,2017-07-29 05:19:38,2017-07-29 04:19:31,25000.0,27500.0,30,0,Savings,-118.2470093,34.0644188,First Bank,Unknown,Uneducated,35.0,1,15.0,17000.0,23.0,607713.2673809091,0.12349181068676192,552,0,12,4,False,False,False,False,False,True,False,True,False,False,False,Married,Student,Car,0.041137821637075155,High Risk,9.2
8a858f8d56e0c3a70156fc952cf77e8c,301994985,13,2017-07-25 10:31:19,2017-07-25 09:31:12,10000.0,11500.0,15,0,Savings,3.3875561,6.5121751,First Bank,Unknown,Uneducated,30.0,1,12.0,12500.0,21.25,421863.5178650923,0.12253422566741748,832,1,22,5,False,True,False,False,True,False,False,False,False,False,False,Single,Self-Employed,Car,0.023704348862889583,High Risk,12.2
8a858ff15b8b0352015b8b110e0013a0,301964333,6,2017-07-05 08:20:57,2017-07-05 07:20:53,20000.0,24500.0,30,0,Savings,3.3916173,6.4672662,GT Bank,Unknown,Uneducated,41.0,1,5.0,11000.0,15.0,50000.0,0.7664367946722763,795,5,51,6,False,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.4,High Risk,17.1
8a858ffa55ca72a50155ccf1d5e068d4,301973528,3,2017-07-11 18:14:49,2017-07-11 17:14:42,10000.0,13000.0,30,0,Other,7.4896613,9.0390881,GT Bank,Unknown,Uneducated,41.0,1,2.0,10000.0,30.0,451763.17331332696,0.25968284508237566,850,6,89,3,True,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.022135491759228354,High Risk,14.9
8a858e4f5929c3df01592ae551cb10f2,301984426,6,2017-07-18 18:37:30,2017-07-18 17:37:23,20000.0,24500.0,30,1,Savings,7.9326872,5.0349671,Access Bank,Unknown,Uneducated,45.0,0,5.0,14000.0,24.0,357862.44491006073,0.3594450121139572,751,5,2,0,False,True,True,False,False,False,False,False,False,False,False,Single,Permanent,Car,0.05588739551876273,Low Risk,0.2
8a858edf5c69a538015c77f4b872748b,301985010,2,2017-07-19 07:01:39,2017-07-19 06:01:28,10000.0,13000.0,30,1,Savings,3.3551312,6.6865714,GT Bank,Unknown,Uneducated,34.0,0,1.0,10000.0,15.0,50000.0,0.5344504364870171,711,6,6,3,True,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.2,High Risk,6.6
8a858f525ba5119c015ba537934b100e,301993988,3,2017-07-24 18:24:46,2017-07-24 17:24:24,10000.0,11500.0,15,1,Savings,3.9561218,7.3951521,GT Bank,Unknown,Uneducated,53.0,1,2.0,10000.0,22.5,147865.38076652968,0.7035346762972355,726,0,4,6,False,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.06762908226496495,High Risk,12.4
8a858f9d5668e3f1015674a656b3274b,301961257,12,2017-07-03 15:40:37,2017-07-03 14:40:30,30000.0,34500.0,30,1,Savings,7.1691799,4.4381333,GT Bank,Unknown,Graduate,47.0,1,11.0,18636.363636363636,27.272727272727273,145528.19407875685,0.49489551739555415,586,3,69,3,False,False,False,False,True,False,False,False,True,False,False,Married,Self-Employed,Education,0.20614562140285078,High Risk,12.9
8a858fe756939bbb0156b45c746f61c2,301998955,4,2017-07-27 15:33:10,2017-07-27 14:33:02,20000.0,24500.0,30,1,Savings,3.3170162,6.621568,Access Bank,Unknown,Uneducated,53.0,1,3.0,11666.666666666666,30.0,466504.43799647037,0.8721521291590383,495,6,81,6,False,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.042872046589514594,High Risk,20.1
8a85882653bc51f50153cb3de65e73d0,301995815,12,2017-07-25 21:01:49,2017-07-25 18:18:59,30000.0,34500.0,30,0,Other,4.5816276,8.4898481,Diamond Bank,Unknown,Uneducated,43.0,0,11.0,24545.454545454544,34.09090909090909,362845.2579383635,0.6705815353895174,566,6,4,6,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.08267987342719,High Risk,12.4
8a8588ae53f1cb7c01540e8cf9f66b81,301978652,2,2017-07-15 06:10:13,2017-07-15 05:10:07,10000.0,11500.0,15,0,Other,3.6340013,6.7876332,GT Bank,Unknown,Secondary,41.0,1,1.0,10000.0,15.0,217899.83049331087,0.8428020657748622,473,0,1,1,False,True,True,False,False,False,False,False,False,False,False,Single,Permanent,Car,0.04589264698995248,High Risk,2.1
8a85893d53e284930153e2a00c3303a4,301975301,7,2017-07-12 22:43:04,2017-07-12 21:42:57,20000.0,24500.0,30,0,Savings,-0.0930805,5.6375015,GT Bank,Unknown,Secondary,37.0,0,6.0,10000.0,30.0,247107.2398153874,0.13909291331554885,649,3,84,1,False,True,False,False,True,False,False,True,False,False,False,Single,Self-Employed,Car,0.08093651976745765,Medium Risk,10.4
8a858966538deb190153a7e5cb937e06,301962993,6,2017-07-04 11:51:38,2017-07-04 10:51:33,40000.0,48000.0,60,0,Other,3.8222449,7.3616032,GT Bank,Unknown,Graduate,41.0,0,5.0,20000.0,42.0,263533.1153069251,0.5162340653323501,845,2,69,5,False,True,True,False,False,False,False,False,False,False,True,Single,Permanent,Medical,0.1517835811769379,High Risk,16.9
8a85898a53bc15600153cac0a9e906a3,301996649,19,2017-07-26 10:33:32,2017-07-26 09:33:23,40000.0,48000.0,60,0,Other,3.6168728,6.5039397,Diamond Bank,Unknown,Graduate,38.0,1,18.0,22222.222222222223,32.5,273870.46739918663,0.7787343046063823,777,1,71,3,False,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.14605444822094313,High Risk,13.100000000000001
8a8589f853f100fb01540b7bf8102d1f,301981147,15,2017-07-17 06:42:30,2017-07-17 05:42:23,20000.0,23000.0,30,0,Savings,4.8373414,7.0830531,First Bank,Unknown,Graduate,48.0,0,14.0,17000.0,28.928571428571427,226457.07955609274,0.6076404040323158,453,3,5,1,False,False,False,False,True,False,False,False,True,False,False,Married,Self-Employed,Education,0.08831695630449946,High Risk,2.5
8a858e0d59b23c720159b3a2d9a054bb,301993197,6,2017-07-24 11:50:02,2017-07-24 10:49:50,30000.0,34500.0,30,0,Savings,3.2623567,6.43968,Skye Bank,Unknown,Uneducated,41.0,0,5.0,18000.0,24.0,489891.6176173916,0.7653283980219419,433,0,45,5,True,False,False,False,False,False,True,False,False,False,False,Married,Unemployed,Car,0.06123803494721191,High Risk,14.5
8a858e355908083001591d1c3e4b02db,301996906,12,2017-07-26 12:46:42,2017-07-26 11:46:36,40000.0,44000.0,30,0,Savings,3.3204118,6.5787306,First Bank,Unknown,Uneducated,38.0,1,11.0,21818.18181818182,21.818181818181817,648159.9031778085,0.8153583454399125,496,6,4,1,False,True,True,False,False,False,False,False,False,False,True,Single,Permanent,Medical,0.06171316646384229,High Risk,2.4
8a858e5357d823010157d845e8f71dcd,301973524,7,2017-07-11 18:13:48,2017-07-11 17:12:39,10000.0,11500.0,15,0,Other,3.2975096,6.7024313,Access Bank,Unknown,Graduate,40.0,0,6.0,10000.0,15.0,205878.30296594737,0.12683542378182136,446,1,7,6,True,False,False,False,True,False,False,True,False,False,False,Married,Self-Employed,Car,0.04857238405376801,High Risk,12.7
8a858e645755e622015763380e322ea2,301980701,2,2017-07-16 18:19:01,2017-07-16 17:18:55,10000.0,11500.0,15,0,Other,3.3258281,6.7009061,GT Bank,Unknown,Uneducated,37.0,0,1.0,10000.0,15.0,50000.0,0.7243133989245545,709,6,6,2,False,True,True,False,False,False,False,False,False,False,True,Single,Permanent,Medical,0.2,High Risk,4.6
8a858e685c217d36015c2f09b15a15e9,301973477,2,2017-07-11 17:43:27,2017-07-11 16:43:22,10000.0,11500.0,15,1,Savings,3.3081526,6.5047279,FCMB,Unknown,Uneducated,41.0,1,1.0,10000.0,15.0,404274.0758902683,0.590067541099103,725,3,63,5,False,True,False,False,False,False,True,True,False,False,False,Single,Unemployed,Car,0.024735694412209328,High Risk,16.3
8a858e7855113fb701551a79202d4dff,301958510,10,2017-07-01 03:37:49,2017-07-01 02:37:40,10000.0,13000.0,30,0,Other,3.4271583,6.4358009,Skye Bank,Unknown,Graduate,41.0,1,9.0,18333.333333333332,23.333333333333332,129942.52691055945,0.2720571921467257,515,6,9,1,True,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.07695709970980544,High Risk,2.9
8a858e885c63d379015c73e47f8c08d7,301995191,3,2017-07-25 12:30:10,2017-07-25 11:30:02,10000.0,13000.0,30,0,Savings,7.9306371,4.6369142,First Bank,Unknown,Uneducated,51.0,1,2.0,10000.0,22.5,404064.5194075083,0.15285494002846287,743,6,26,3,True,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.02474852287120704,High Risk,8.6
8a858e905ce98e8d015cee25944e2724,301972514,2,2017-07-11 07:46:25,2017-07-11 06:46:20,10000.0,13000.0,30,1,Savings,8.5484473,7.7412509,GT Bank,Unknown,Uneducated,39.0,1,1.0,10000.0,30.0,331820.8515304194,0.3073494693751322,775,2,33,2,False,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.030136743829925525,Medium Risk,7.300000000000001
8a858e985ccb51e8015ccbeabb873fae,301968693,2,2017-07-07 23:26:16,2017-07-07 22:26:11,10000.0,13000.0,30,0,Savings,4.493658,8.4713691,GT Bank,Unknown,Uneducated,32.0,0,1.0,10000.0,30.0,340649.74871467147,0.8190068092717016,436,0,56,3,False,True,True,False,False,False,False,False,False,False,True,Single,Permanent,Medical,0.029355665277111385,High Risk,11.600000000000001
8a858ea35d0e2226015d0e4cd68f1947,302001874,2,2017-07-29 09:29:06,2017-07-29 08:28:59,10000.0,13000.0,30,0,Savings,4.574915,8.468855,GT Bank,Unknown,Uneducated,44.0,0,1.0,10000.0,30.0,290514.66620386374,0.3183968714196066,706,5,19,4,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.034421670102474856,High Risk,9.9
8a858ea9587a961d015885a62b275a8f,301959464,2,2017-07-01 21:57:34,2017-07-01 20:57:28,10000.0,13000.0,30,0,Savings,7.448855,10.5649567,GT Bank,Unknown,Uneducated,48.0,0,1.0,10000.0,30.0,364230.23404802085,0.4704548661696071,375,5,16,5,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.027455161777376173,High Risk,11.6
8a858eb858b1a6d20158b9593d3f20db,302000488,9,2017-07-28 12:41:56,2017-07-28 11:41:50,30000.0,34500.0,30,0,Savings,8.8840125,9.8849631,FCMB,Unknown,Uneducated,43.0,1,8.0,20000.0,24.375,295761.8223673814,0.22439173516053845,443,5,65,6,False,True,True,False,False,False,False,True,False,False,False,Single,Permanent,Car,0.10143296981290374,High Risk,18.5
